recv_time sog lng lat
2017-05-07 13:50:34 120 121.089343 31.75351
2017-05-07 13:50:43 120 121.089343 31.75351
2017-05-07 13:50:54 120 121.089343 31.75351
2017-05-07 13:51:04 120 121.089343 31.75351
2017-05-07 13:51:13 120 121.089343 31.75351
2017-05-07 13:51:33 120 121.089343 31.75351
2017-05-07 13:51:53 120 121.089343 31.75351
2017-05-07 13:52:02 120 121.089343 31.75351
2017-05-07 13:52:13 120 121.089343 31.75351
2017-05-07 13:52:22 120 121.089343 31.75351
2017-05-07 13:52:34 120 121.089343 31.75351
2017-05-07 13:52:53 120 121.089343 31.75351
2017-05-07 13:53:23 120 121.089343 31.75351
2017-05-07 13:53:43 120 121.089343 31.75351
2017-05-07 13:54:03 120 121.089343 31.75351
2017-05-07 13:54:33 120 121.089343 31.75351
2017-05-07 13:54:53 120 121.089343 31.75351
2017-05-07 13:55:02 120 121.089343 31.75351
2017-05-07 13:55:13 120 121.089343 31.75351
2017-05-07 13:55:44 120 121.089343 31.75351
2017-05-07 13:55:53 120 121.089343 31.75351
2017-05-07 13:56:02 120 121.089343 31.75351
2017-05-07 13:56:23 120 121.089343 31.75351
2017-05-07 13:56:32 120 121.089343 31.75351
2017-05-07 13:56:44 120 121.089343 31.75351
2017-05-07 13:56:53 120 121.089343 31.75351
2017-05-07 13:57:03 120 121.089343 31.75351
2017-05-07 13:57:13 120 121.089343 31.75351
2017-05-07 13:57:33 120 121.089343 31.75351
2017-05-07 13:57:44 120 121.089343 31.75351
2017-05-07 13:57:54 120 121.089343 31.75351
2017-05-07 13:58:14 120 121.089343 31.75351
2017-05-07 13:58:23 120 121.089343 31.75351
2017-05-07 13:58:34 120 121.089343 31.75351
2017-05-07 13:58:44 120 121.089343 31.75351
2017-05-07 13:58:53 120 121.089343 31.75351
2017-05-07 13:59:14 120 121.089343 31.75351
2017-05-07 13:59:34 120 121.089343 31.75351
2017-05-07 13:59:54 120 121.089343 31.75351
2017-05-07 14:00:02 120 121.089343 31.75351
2017-05-07 14:00:14 120 121.089343 31.75351
2017-05-07 14:00:23 120 121.089343 31.75351
2017-05-07 14:00:35 120 121.089343 31.75351
2017-05-07 14:01:10 120 121.089343 31.75351
2017-05-07 14:01:30 120 121.089343 31.75351
2017-05-07 14:01:40 120 121.089343 31.75351
2017-05-07 14:01:51 120 121.089343 31.75351
2017-05-07 14:03:22 120 121.089343 31.75351
2017-05-07 14:04:33 120 121.089343 31.75351
2017-05-07 14:04:54 120 121.089343 31.75351
2017-05-07 14:05:04 120 121.089343 31.75351
2017-05-07 14:05:14 120 121.089343 31.75351
2017-05-07 14:05:22 120 121.089343 31.75351
2017-05-07 14:05:34 120 121.089343 31.75351
2017-05-07 14:06:22 120 121.089343 31.75351
2017-05-07 14:06:32 120 121.089343 31.75351
2017-05-07 14:06:40 120 121.089343 31.75351
2017-05-07 14:07:09 120 121.089343 31.75351
2017-05-07 14:08:03 120 121.089343 31.75351
2017-05-07 14:08:13 120 121.089343 31.75351
2017-05-07 14:08:54 120 121.089343 31.75351
2017-05-07 14:09:25 120 121.089343 31.75351
2017-05-07 14:09:33 120 121.089343 31.75351
2017-05-07 14:09:54 120 121.089343 31.75351
2017-05-07 14:10:04 120 121.089343 31.75351
2017-05-07 14:10:12 120 121.089343 31.75351
2017-05-07 14:10:33 120 121.089343 31.75351
2017-05-07 14:10:44 120 121.089343 31.75351
2017-05-07 14:11:04 120 121.089343 31.75351
2017-05-07 14:11:53 120 121.089343 31.75351
2017-05-07 14:12:04 120 121.089343 31.75351
2017-05-07 14:12:12 120 121.089343 31.75351
2017-05-07 14:12:44 120 121.089343 31.75351
2017-05-07 14:13:13 120 121.089343 31.75351
2017-05-07 14:13:24 120 121.089343 31.75351
2017-05-07 14:13:34 120 121.089343 31.75351
2017-05-07 14:13:44 120 121.089343 31.75351
2017-05-07 14:13:53 120 121.089343 31.75351
2017-05-07 14:14:14 120 121.089343 31.75351
2017-05-07 14:14:24 120 121.089343 31.75351
2017-05-07 14:14:34 120 121.089343 31.75351
2017-05-07 14:14:43 120 121.089343 31.75351
2017-05-07 14:15:25 120 121.089343 31.75351
2017-05-07 14:15:53 120 121.089343 31.75351
2017-05-07 14:16:22 120 121.089343 31.75351
2017-05-07 14:17:53 120 121.089343 31.75351
2017-05-07 14:18:13 120 121.089343 31.75351
2017-05-07 14:18:22 120 121.089343 31.75351
2017-05-07 14:18:33 120 121.089343 31.75351
2017-05-07 14:18:53 120 121.089343 31.75351
2017-05-07 14:19:22 120 121.089343 31.75351
2017-05-07 14:19:34 120 121.089343 31.75351
2017-05-07 14:19:54 120 121.089343 31.75351
2017-05-07 14:20:13 120 121.089343 31.75351
2017-05-07 14:20:23 120 121.089343 31.75351
2017-05-07 14:20:33 120 121.089343 31.75351
2017-05-07 14:21:20 120 121.089343 31.75351
2017-05-07 14:22:03 120 121.089343 31.75351
2017-05-07 14:22:13 120 121.089343 31.75351
2017-05-07 14:22:33 120 121.089343 31.75351
2017-05-07 14:23:02 120 121.089343 31.75351
2017-05-07 14:23:13 120 121.089343 31.75351
2017-05-07 14:23:23 120 121.089343 31.75351
2017-05-07 14:23:32 120 121.089343 31.75351
2017-05-07 14:24:13 120 121.089343 31.75351
2017-05-07 14:24:53 120 121.089343 31.75351
2017-05-07 14:25:13 120 121.089343 31.75351
2017-05-07 14:25:33 120 121.089343 31.75351
2017-05-07 14:25:44 120 121.089343 31.75351
2017-05-07 14:25:53 120 121.089343 31.75351
2017-05-07 14:26:14 120 121.089343 31.75351
2017-05-07 14:27:12 120 121.089343 31.75351
2017-05-07 14:27:20 120 121.089343 31.75351
2017-05-07 14:27:31 120 121.089343 31.75351
2017-05-07 14:27:41 120 121.089343 31.75351
2017-05-07 14:28:52 120 121.089343 31.75351
2017-05-07 14:29:03 120 121.089343 31.75351
2017-05-07 14:29:13 120 121.089343 31.75351
2017-05-07 14:29:53 120 121.089343 31.75351
2017-05-07 14:30:13 120 121.089343 31.75351
2017-05-07 14:30:24 120 121.089343 31.75351
2017-05-07 14:31:41 120 121.089343 31.75351
2017-05-07 14:31:52 120 121.089343 31.75351
2017-05-07 14:32:00 120 121.089343 31.75351
2017-05-07 14:32:53 120 121.089343 31.75351
2017-05-07 14:33:04 120 121.089343 31.75351
2017-05-07 14:33:24 120 121.089343 31.75351
2017-05-07 14:33:32 120 121.089343 31.75351
2017-05-07 14:33:52 120 121.089343 31.75351
2017-05-07 14:34:03 120 121.089343 31.75351
2017-05-07 14:34:13 120 121.089343 31.75351
2017-05-07 14:34:24 120 121.089343 31.75351
2017-05-07 14:34:33 120 121.089343 31.75351
2017-05-07 14:34:44 120 121.089343 31.75351
2017-05-07 14:35:13 120 121.089343 31.75351
2017-05-07 14:36:33 120 121.089343 31.75351
2017-05-07 14:36:54 120 121.089343 31.75351
2017-05-07 14:37:03 120 121.089343 31.75351
2017-05-07 14:37:14 120 121.089343 31.75351
2017-05-07 14:37:32 120 121.089343 31.75351
2017-05-07 14:37:54 120 121.089343 31.75351
2017-05-07 14:38:33 120 121.089343 31.75351
2017-05-07 14:38:53 120 121.089343 31.75351
2017-05-07 14:40:04 120 121.089343 31.75351
2017-05-07 14:40:13 120 121.089343 31.75351
2017-05-07 14:41:21 120 121.089343 31.75351
2017-05-07 14:42:03 120 121.089343 31.75351
2017-05-07 14:42:14 120 121.089343 31.75351
2017-05-07 14:42:24 120 121.089343 31.75351
2017-05-07 14:42:44 120 121.089343 31.75351
2017-05-07 14:43:03 120 121.089343 31.75351
2017-05-07 14:43:13 120 121.089343 31.75351
2017-05-07 14:43:23 120 121.089343 31.75351
2017-05-07 14:43:44 120 121.089343 31.75351
2017-05-07 14:44:03 120 121.089343 31.75351
2017-05-07 14:44:13 120 121.089343 31.75351
2017-05-07 14:44:33 120 121.089343 31.75351
2017-05-07 14:44:54 120 121.089343 31.75351
2017-05-07 14:45:12 120 121.089343 31.75351
2017-05-07 14:46:11 120 121.089343 31.75351
2017-05-07 14:46:20 120 121.089343 31.75351
2017-05-07 14:47:00 120 121.089343 31.75351
2017-05-07 14:47:11 120 121.089343 31.75351
2017-05-07 14:48:31 120 121.089343 31.75351
2017-05-07 14:48:40 120 121.089343 31.75351
2017-05-07 14:49:01 120 121.089343 31.75351
2017-05-07 14:50:04 120 121.089343 31.75351
2017-05-07 14:50:24 120 121.089343 31.75351
2017-05-07 14:51:20 120 121.089343 31.75351
2017-05-07 14:52:01 120 121.089343 31.75351
2017-05-07 14:52:43 120 121.089343 31.75351
2017-05-07 14:52:53 120 121.089343 31.75351
2017-05-07 14:53:04 120 121.089343 31.75351
2017-05-07 14:53:13 120 121.089343 31.75351
2017-05-07 14:54:42 120 121.089343 31.75351
2017-05-07 14:54:53 120 121.089343 31.75351
2017-05-07 14:55:03 120 121.089343 31.75351
2017-05-07 14:55:13 120 121.089343 31.75351
2017-05-07 14:55:24 120 121.089343 31.75351
2017-05-07 14:55:43 120 121.089343 31.75351
2017-05-07 14:55:52 120 121.089343 31.75351
2017-05-07 14:56:03 120 121.089343 31.75351
2017-05-07 14:56:24 120 121.089343 31.75351
2017-05-07 14:56:43 120 121.089343 31.75351
2017-05-07 14:57:14 120 121.089343 31.75351
2017-05-07 14:57:33 120 121.089343 31.75351
2017-05-07 14:57:53 120 121.089343 31.75351
2017-05-07 14:58:14 120 121.089343 31.75351
2017-05-07 14:58:24 120 121.089343 31.75351
2017-05-07 14:58:34 120 121.089343 31.75351
2017-05-07 14:58:44 120 121.089343 31.75351
2017-05-07 14:58:53 120 121.089343 31.75351
2017-05-07 14:59:02 120 121.089343 31.75351
2017-05-07 14:59:15 120 121.089343 31.75351
2017-05-07 14:59:24 120 121.089343 31.75351
2017-05-07 14:59:44 120 121.089343 31.75351
2017-05-07 15:00:25 120 121.089343 31.75351
2017-05-07 15:01:24 120 121.089343 31.75351
2017-05-07 15:01:33 120 121.089343 31.75351
2017-05-07 15:02:30 120 121.089343 31.75351
2017-05-07 15:03:33 120 121.089343 31.75351
2017-05-07 15:03:44 120 121.089343 31.75351
2017-05-07 15:04:03 120 121.089343 31.75351
2017-05-07 15:04:33 120 121.089343 31.75351
2017-05-07 15:05:43 120 121.089343 31.75351
2017-05-07 15:05:54 120 121.089343 31.75351
2017-05-07 15:06:03 120 121.089343 31.75351
2017-05-07 15:06:13 120 121.089343 31.75351
2017-05-07 15:06:34 120 121.089343 31.75351
2017-05-07 15:06:44 120 121.089343 31.75351
2017-05-07 15:06:53 120 121.089343 31.75351
2017-05-07 15:07:14 120 121.089343 31.75351
2017-05-07 15:07:44 120 121.089343 31.75351
2017-05-07 15:07:53 120 121.089343 31.75351
2017-05-07 15:08:03 120 121.089343 31.75351
2017-05-07 15:08:13 120 121.089343 31.75351
2017-05-07 15:09:46 120 121.089343 31.75351
2017-05-07 15:10:03 120 121.089343 31.75351
2017-05-07 15:10:13 120 121.089343 31.75351
2017-05-07 15:10:43 120 121.089343 31.75351
2017-05-07 15:10:53 120 121.089343 31.75351
2017-05-07 15:11:04 120 121.089343 31.75351
2017-05-07 15:11:14 120 121.089343 31.75351
2017-05-07 15:11:32 120 121.089343 31.75351
2017-05-07 15:11:52 120 121.089343 31.75351
2017-05-07 15:12:13 120 121.089343 31.75351
2017-05-07 15:12:53 120 121.089343 31.75351
2017-05-07 15:13:13 120 121.089343 31.75351
2017-05-07 15:13:23 120 121.089343 31.75351
2017-05-07 15:13:52 120 121.089343 31.75351
2017-05-07 15:14:03 120 121.089343 31.75351
2017-05-07 15:14:13 120 121.089343 31.75351
2017-05-07 15:15:14 120 121.089343 31.75351
2017-05-07 15:15:53 120 121.089343 31.75351
2017-05-07 15:16:04 120 121.089343 31.75351
2017-05-07 15:16:13 120 121.089343 31.75351
2017-05-07 15:16:23 120 121.089343 31.75351
2017-05-07 15:16:33 120 121.089343 31.75351
2017-05-07 15:16:53 120 121.089343 31.75351
2017-05-07 15:17:03 120 121.089343 31.75351
2017-05-07 15:17:24 120 121.089343 31.75351
2017-05-07 15:17:34 120 121.089343 31.75351
2017-05-07 15:18:11 120 121.089343 31.75351
2017-05-07 15:18:20 120 121.089343 31.75351
2017-05-07 15:18:30 120 121.089343 31.75351
2017-05-07 15:18:41 120 121.089343 31.75351
2017-05-07 15:19:44 120 121.089343 31.75351
2017-05-07 15:19:53 120 121.089343 31.75351
2017-05-07 15:20:02 120 121.089343 31.75351
2017-05-07 15:20:34 120 121.089343 31.75351
2017-05-07 15:20:44 120 121.089343 31.75351
2017-05-07 15:21:14 120 121.089343 31.75351
2017-05-07 15:22:10 120 121.089343 31.75351
2017-05-07 15:22:21 120 121.089343 31.75351
2017-05-07 15:22:31 120 121.089343 31.75351
2017-05-07 15:22:52 120 121.089343 31.75351
2017-05-07 15:23:33 120 121.089343 31.75351
2017-05-07 15:23:53 120 121.089343 31.75351
2017-05-07 15:24:04 120 121.089343 31.75351
2017-05-07 15:24:14 120 121.089343 31.75351
2017-05-07 15:24:24 120 121.089343 31.75351
2017-05-07 15:25:21 120 121.089343 31.75351
2017-05-07 15:26:03 120 121.089343 31.75351
2017-05-07 15:26:13 120 121.089343 31.75351
2017-05-07 15:26:24 120 121.089343 31.75351
2017-05-07 15:26:33 120 121.089343 31.75351
2017-05-07 15:26:43 120 121.089343 31.75351
2017-05-07 15:26:54 120 121.089343 31.75351
2017-05-07 15:27:04 120 121.089343 31.75351
2017-05-07 15:27:23 120 121.089343 31.75351
2017-05-07 15:27:33 120 121.089343 31.75351
2017-05-07 15:27:45 120 121.089343 31.75351
2017-05-07 15:27:53 120 121.089343 31.75351
2017-05-07 15:28:03 120 121.089343 31.75351
2017-05-07 15:28:13 120 121.089343 31.75351
2017-05-07 15:28:24 120 121.089343 31.75351
2017-05-07 15:29:12 120 121.089343 31.75351
2017-05-07 15:29:21 120 121.089343 31.75351
2017-05-07 15:29:30 120 121.089343 31.75351
2017-05-07 15:30:22 120 121.089343 31.75351
2017-05-07 15:31:24 120 121.089343 31.75351
2017-05-07 15:31:55 120 121.089343 31.75351
2017-05-07 15:32:25 120 121.089343 31.75351
2017-05-07 15:32:58 120 121.089343 31.75351
2017-05-07 15:33:08 120 121.089343 31.75351
2017-05-07 15:33:27 120 121.089343 31.75351
2017-05-07 15:33:39 120 121.089343 31.75351
2017-05-07 15:33:47 120 121.089343 31.75351
2017-05-07 15:34:09 120 121.089343 31.75351
2017-05-07 15:34:19 120 121.089343 31.75351
2017-05-07 15:34:27 120 121.089343 31.75351
2017-05-07 15:34:47 120 121.089343 31.75351
2017-05-07 15:35:10 120 121.089343 31.75351
2017-05-07 15:35:18 120 121.089343 31.75351
2017-05-07 15:35:49 120 121.089343 31.75351
2017-05-07 15:36:29 120 121.089343 31.75351
2017-05-07 15:37:00 120 121.089343 31.75351
2017-05-07 15:37:10 120 121.089343 31.75351
2017-05-07 15:37:40 120 121.089343 31.75351
2017-05-07 15:38:00 120 121.089343 31.75351
2017-05-07 15:38:11 120 121.089343 31.75351
2017-05-07 15:38:19 120 121.089343 31.75351
2017-05-07 15:38:41 120 121.089343 31.75351
2017-05-07 15:39:01 120 121.089343 31.75351
2017-05-07 15:39:12 120 121.089343 31.75351
2017-05-07 15:39:19 120 121.089343 31.75351
2017-05-07 15:40:21 120 121.089343 31.75351
2017-05-07 15:40:33 120 121.089343 31.75351
2017-05-07 15:40:51 120 121.089343 31.75351
2017-05-07 15:41:01 120 121.089343 31.75351
2017-05-07 15:41:12 120 121.089343 31.75351
2017-05-07 15:41:21 120 121.089343 31.75351
2017-05-07 15:42:43 120 121.089343 31.75351
2017-05-07 15:43:14 120 121.089343 31.75351
2017-05-07 15:43:32 120 121.089343 31.75351
2017-05-07 15:43:53 120 121.089343 31.75351
2017-05-07 15:44:14 120 121.089343 31.75351
2017-05-07 15:44:24 120 121.089343 31.75351
2017-05-07 15:44:32 120 121.089343 31.75351
2017-05-07 15:44:42 120 121.089343 31.75351
2017-05-07 15:44:53 120 121.089343 31.75351
2017-05-07 15:45:04 120 121.089343 31.75351
2017-05-07 15:45:14 120 121.089343 31.75351
2017-05-07 15:45:33 120 121.089343 31.75351
2017-05-07 15:46:04 120 121.089343 31.75351
2017-05-07 15:46:14 120 121.089343 31.75351
2017-05-07 15:46:33 120 121.089343 31.75351
2017-05-07 15:46:44 120 121.089343 31.75351
2017-05-07 15:46:53 120 121.089343 31.75351
2017-05-07 15:47:03 120 121.089343 31.75351
2017-05-07 15:47:24 120 121.089343 31.75351
2017-05-07 15:48:05 120 121.089343 31.75351
2017-05-07 15:48:14 120 121.089343 31.75351
2017-05-07 15:48:34 120 121.089343 31.75351
2017-05-07 15:48:53 120 121.089343 31.75351
2017-05-07 15:49:14 120 121.089343 31.75351
2017-05-07 15:50:21 120 121.089343 31.75351
2017-05-07 15:51:14 120 121.089343 31.75351
2017-05-07 15:51:23 120 121.089343 31.75351
2017-05-07 15:51:34 120 121.089343 31.75351
2017-05-07 15:51:44 120 121.089343 31.75351
2017-05-07 15:51:54 120 121.089343 31.75351
2017-05-07 15:52:03 120 121.089343 31.75351
2017-05-07 15:52:24 120 121.089343 31.75351
2017-05-07 15:52:43 120 121.089343 31.75351
2017-05-07 15:52:55 120 121.089343 31.75351
2017-05-07 15:53:14 120 121.089343 31.75351
2017-05-07 15:53:23 120 121.089343 31.75351
2017-05-07 15:53:43 120 121.089343 31.75351
2017-05-07 15:53:54 120 121.089343 31.75351
2017-05-07 15:54:03 120 121.089343 31.75351
2017-05-07 15:54:23 120 121.089343 31.75351
2017-05-07 15:54:43 120 121.089343 31.75351
2017-05-07 15:55:03 120 121.089343 31.75351
2017-05-07 15:55:14 120 121.089343 31.75351
2017-05-07 15:55:43 120 121.089343 31.75351
2017-05-07 15:55:54 120 121.089343 31.75351
2017-05-07 15:56:15 120 121.089343 31.75351
2017-05-07 15:56:34 120 121.089343 31.75351
2017-05-07 15:57:11 120 121.089343 31.75351
2017-05-07 15:58:04 120 121.089343 31.75351
2017-05-07 15:58:13 120 121.089343 31.75351
2017-05-07 15:58:22 120 121.089343 31.75351
2017-05-07 15:58:33 120 121.089343 31.75351
2017-05-07 15:58:43 120 121.089343 31.75351
2017-05-07 15:58:54 120 121.089343 31.75351
2017-05-07 15:59:03 120 121.089343 31.75351
2017-05-07 15:59:13 120 121.089343 31.75351
2017-05-07 15:59:23 120 121.089343 31.75351
2017-05-07 15:59:44 120 121.089343 31.75351
2017-05-07 16:00:04 120 121.089343 31.75351
2017-05-07 16:00:33 120 121.089343 31.75351
2017-05-07 16:00:43 120 121.089343 31.75351
2017-05-07 16:01:13 120 121.089343 31.75351
2017-05-07 16:01:33 120 121.089343 31.75351
2017-05-07 16:01:54 120 121.089343 31.75351
2017-05-07 16:02:22 120 121.089343 31.75351
2017-05-07 16:02:33 120 121.089343 31.75351
2017-05-07 16:02:53 120 121.089343 31.75351
2017-05-07 16:03:03 120 121.089343 31.75351
2017-05-07 16:03:13 120 121.089343 31.75351
2017-05-07 16:03:23 120 121.089343 31.75351
2017-05-07 16:03:32 120 121.089343 31.75351
2017-05-07 16:03:43 120 121.089343 31.75351
2017-05-07 16:04:32 120 121.089343 31.75351
2017-05-07 16:04:43 120 121.089343 31.75351
2017-05-07 16:04:55 120 121.089343 31.75351
2017-05-07 16:05:13 120 121.089343 31.75351
2017-05-07 16:05:23 120 121.089343 31.75351
2017-05-07 16:05:32 120 121.089343 31.75351
2017-05-07 16:06:03 120 121.089343 31.75351
2017-05-07 16:06:13 120 121.089343 31.75351
2017-05-07 16:06:33 120 121.089343 31.75351
2017-05-07 16:06:44 120 121.089343 31.75351
2017-05-07 16:06:52 120 121.089343 31.75351
2017-05-07 16:07:03 120 121.089343 31.75351
2017-05-07 16:07:54 120 121.089343 31.75351
2017-05-07 16:08:03 120 121.089343 31.75351
2017-05-07 16:08:24 120 121.089343 31.75351
2017-05-07 16:08:33 120 121.089343 31.75351
2017-05-07 16:09:12 120 121.089343 31.75351
2017-05-07 16:09:24 120 121.089343 31.75351
2017-05-07 16:10:10 120 121.089343 31.75351
2017-05-07 16:10:19 120 121.089343 31.75351
2017-05-07 16:10:30 120 121.089343 31.75351
2017-05-07 16:10:51 120 121.089343 31.75351
2017-05-07 16:11:00 120 121.089343 31.75351
2017-05-07 16:11:43 120 121.089343 31.75351
2017-05-07 16:11:53 120 121.089343 31.75351
2017-05-07 16:12:12 120 121.089343 31.75351
2017-05-07 16:12:23 120 121.089343 31.75351
2017-05-07 16:12:33 120 121.089343 31.75351
2017-05-07 16:12:43 120 121.089343 31.75351
2017-05-07 16:12:52 120 121.089343 31.75351
2017-05-07 16:13:04 120 121.089343 31.75351
2017-05-07 16:13:23 120 121.089343 31.75351
2017-05-07 16:13:32 120 121.089343 31.75351
2017-05-07 16:13:43 120 121.089343 31.75351
2017-05-07 16:13:52 120 121.089343 31.75351
2017-05-07 16:14:03 120 121.089343 31.75351
2017-05-07 16:14:23 120 121.089343 31.75351
2017-05-07 16:14:52 120 121.089343 31.75351
2017-05-07 16:15:43 120 121.089343 31.75351
2017-05-07 16:15:52 120 121.089343 31.75351
2017-05-07 16:16:03 120 121.089343 31.75351
2017-05-07 16:16:13 120 121.089343 31.75351
2017-05-07 16:16:34 120 121.089343 31.75351
2017-05-07 16:16:44 120 121.089343 31.75351
2017-05-07 16:16:52 120 121.089343 31.75351
2017-05-07 16:17:04 120 121.089343 31.75351
2017-05-07 16:17:12 120 121.089343 31.75351
2017-05-07 16:17:33 120 121.089343 31.75351
2017-05-07 16:17:43 120 121.089343 31.75351
2017-05-07 16:17:53 120 121.089343 31.75351
2017-05-07 16:18:04 120 121.089343 31.75351
2017-05-07 16:18:23 120 121.089343 31.75351
2017-05-07 16:18:44 120 121.089343 31.75351
2017-05-07 16:19:04 120 121.089343 31.75351
2017-05-07 16:19:22 120 121.089343 31.75351
2017-05-07 16:19:34 120 121.089343 31.75351
